Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3416,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3500,3700,3600,30-Aug-23
3417,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3500,3900,3700,08-Jul-23
3418,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3500,3900,3700,09-Jul-23
3419,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3500,3900,3700,10-Jul-23
3420,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,04-Apr-24
3421,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,07-Dec-23
3422,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,07-Feb-24
3423,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,13-Dec-23
3424,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,13-Mar-24
3425,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,15-Mar-24
3426,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,17-Aug-23
3427,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,18-Apr-24
3428,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,19-Dec-23
3429,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,20-Dec-23
3430,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,24-Aug-23
3431,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,3800,3700,24-Jul-23
3432,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,02-May-24
3433,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,03-Jan-24
3434,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,06-Jun-24
3435,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,07-Jun-24
3436,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,09-Aug-23
3437,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,10-Apr-24
3438,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,23-Mar-24
3439,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,25-Apr-24
3440,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,25-Mar-24
3441,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,26-Apr-24
3442,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,26-Mar-24
3443,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,27-Dec-23
3444,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,27-Mar-24
3445,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3600,4000,3800,28-Mar-24
3446,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,3900,3800,02-Jan-24
3447,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,3900,3800,04-Jan-24
3448,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,3900,3800,25-Dec-23
3449,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,3900,3800,28-Dec-23
3450,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,3900,3800,29-Dec-23
3451,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,4000,3800,07-Mar-24
3452,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3700,4000,3800,11-Apr-24
3453,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,03-Jun-24
3454,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,06-Feb-24
3455,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,08-Dec-23
3456,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,10-Aug-23
3457,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,20-Apr-24
3458,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,28-May-24
3459,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4000,3900,30-Mar-24
3460,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4100,4000,22-May-24
3461,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,03-May-24
3462,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,05-Aug-23
3463,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,06-Aug-23
3464,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,07-May-24
3465,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,12-May-24
3466,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,19-Jul-23
3467,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,20-Jul-23
3468,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,21-Jul-23
3469,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,22-Apr-24
3470,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,23-Apr-24
3471,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,23-May-24
3472,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,28-Apr-24
3473,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3800,4200,4000,30-Dec-23
3474,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3900,4100,4000,09-Dec-23
3475,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3900,4100,4000,09-Jan-24
3476,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3900,4300,4100,15-Jul-23
3477,Kottayam,Ettumanoor,Beetroot,Other,FAQ,3900,4300,4100,18-Jul-23
3478,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,07-Aug-23
3479,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,17-Apr-24
3480,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,21-Dec-23
3481,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,21-May-24
3482,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,22-Dec-23
3483,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4200,4100,29-Apr-24
3484,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4300,4100,16-Jul-23
3485,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,02-Feb-24
3486,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,09-May-24
3487,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,10-Jan-24
3488,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,12-Jan-24
3489,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,16-Apr-24
3490,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,17-Jul-23
3491,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,19-Jan-24
3492,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,23-Dec-23
3493,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,24-Apr-24
3494,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4400,4200,29-May-24
3495,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4000,4800,4200,30-May-24
3496,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4100,4400,4200,24-Dec-23
3497,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4400,4300,08-Feb-24
3498,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4400,4300,21-Aug-23
3499,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4500,4300,08-Aug-23
3500,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4500,4400,18-Jan-24
3501,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4600,4400,03-Feb-24
3502,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4600,4400,14-May-24
3503,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4600,4400,17-May-24
3504,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4200,4600,4400,30-Jan-24
3505,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4300,4500,4400,09-Feb-24
3506,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4300,4500,4400,15-May-24
3507,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4300,4500,4400,18-May-24
3508,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4300,4500,4400,30-Apr-24
3509,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4300,4500,4400,31-Jan-24
3510,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,08-Jan-24
3511,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,10-Feb-24
3512,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,11-Jun-24
3513,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,12-Jun-24
3514,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,13-Apr-24
3515,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,15-Apr-24
3516,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,20-May-24
3517,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,27-Feb-24
3518,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,27-Jan-24
3519,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,28-Feb-24
3520,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,4700,4600,28-Jan-24
3521,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4500,5000,4600,11-Feb-24
3522,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4600,5000,4800,26-May-24
3523,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4700,5000,4800,16-Feb-24
3524,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4700,5000,4800,20-Feb-24
3525,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4700,5000,4800,25-May-24
3526,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4700,5000,4800,29-Feb-24
3527,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5000,4900,17-Jan-24
3528,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5000,4900,21-Jan-24
3529,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,01-Mar-24
3530,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,12-Feb-24
3531,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,16-Jan-24
3532,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,17-Feb-24
3533,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,18-Feb-24
3534,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,23-Jan-24
3535,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,25-Feb-24
3536,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,27-May-24
3537,Kottayam,Ettumanoor,Beetroot,Other,FAQ,4800,5200,5000,29-Jan-24
3538,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5200,5100,22-Jan-24
3539,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,15-Jun-24
3540,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,16-Jun-24
3541,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,17-Jun-24
3542,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,18-Jun-24
3543,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,21-Feb-24
3544,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,22-Feb-24
3545,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5000,5400,5200,24-Jan-24
3546,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,0,5400,04-Mar-24
3547,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,03-Jul-24
3548,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,04-Jul-24
3549,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,05-Jul-24
3550,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,08-Jul-24
3551,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,24-Jun-24
3552,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,26-Feb-24
3553,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5200,5600,5400,28-Jun-24
3554,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5300,5500,5400,26-Jan-24
3555,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5400,5600,5500,23-Feb-24
3556,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5400,5800,5600,19-Jun-24
3557,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5400,5800,5600,29-Jun-24
3558,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5500,5700,5600,06-May-24
3559,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5500,5700,5600,15-Feb-24
3560,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5500,5700,5600,25-Jun-24
3561,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5500,5700,5600,27-Jun-24
3562,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5500,5800,5600,20-Jun-24
3563,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5600,6000,5800,21-Jun-24
3564,Kottayam,Ettumanoor,Beetroot,Other,FAQ,5700,5900,5800,26-Jun-24
3565,Alappuzha,Harippad,Beetroot,Other,FAQ,1500,2000,1500,04-Sep-23
3566,Alappuzha,Harippad,Beetroot,Other,FAQ,2000,2500,2000,26-Oct-23
3567,Alappuzha,Harippad,Beetroot,Other,FAQ,2500,3000,2500,04-Nov-23
3568,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3400,3000,20-Nov-23
3569,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3400,3000,22-Mar-24
3570,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3400,3000,29-Dec-23
3571,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,01-Apr-24
3572,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,01-Jan-24
3573,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,03-Oct-23
3574,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,05-Oct-23
3575,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,06-Oct-23
3576,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,07-Dec-23
3577,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,07-Nov-23
3578,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,07-Oct-23
3579,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,08-Dec-23
3580,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,08-Nov-23
3581,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,09-Dec-23
3582,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,09-Nov-23
3583,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,10-Oct-23
3584,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,11-Dec-23
3585,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,11-Oct-23
3586,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,12-Dec-23
3587,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,12-Oct-23
3588,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,12-Sep-23
3589,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,13-Dec-23
3590,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,14-Dec-23
3591,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,14-Nov-23
3592,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,15-Apr-24
3593,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,15-Dec-23
3594,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,15-Jan-24
3595,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,16-Dec-23
3596,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,18-Dec-23
3597,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,19-Dec-23
3598,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,20-Dec-23
3599,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,21-Dec-23
3600,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,26-Dec-23
3601,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,27-Dec-23
3602,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,27-Mar-24
3603,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,28-Dec-23
3604,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,28-Mar-24
3605,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,30-Apr-24
3606,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3500,3000,30-Mar-24
3607,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3600,3000,04-Oct-23
3608,Alappuzha,Harippad,Beetroot,Other,FAQ,3000,3600,3000,12-Jan-24
3609,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4400,4000,05-Sep-23
3610,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Aug-23
3611,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Dec-23
3612,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Feb-24
3613,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Mar-24
3614,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-May-24
3615,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Nov-23
3616,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,01-Sep-23
3617,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Aug-23
3618,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Feb-24
3619,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Jan-24
3620,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Mar-24
3621,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-May-24
3622,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Nov-23
3623,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Oct-23
3624,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,02-Sep-23
3625,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,03-Aug-23
3626,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,03-Feb-24
3627,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,03-Jan-24
3628,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,03-May-24
3629,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,03-Nov-23
3630,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-Apr-24
3631,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-Aug-23
3632,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-Dec-23
3633,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-Jan-24
3634,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-Mar-24
3635,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,04-May-24
3636,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Apr-24
3637,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Aug-23
3638,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Dec-23
3639,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Feb-24
3640,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Jan-24
3641,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,05-Mar-24
3642,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Apr-24
3643,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Dec-23
3644,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Feb-24
3645,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Jan-24
3646,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Mar-24
3647,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-May-24
3648,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Nov-23
3649,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,06-Sep-23
3650,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,07-Aug-23
3651,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,07-Feb-24
3652,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,07-Mar-24
3653,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,07-May-24
3654,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,07-Sep-23
3655,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Apr-24
3656,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Aug-23
3657,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Feb-24
3658,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Jan-24
3659,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Jul-23
3660,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Mar-24
3661,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-May-24
3662,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,08-Sep-23
3663,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Apr-24
3664,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Aug-23
3665,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Feb-24
3666,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Jan-24
3667,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Mar-24
3668,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-May-24
3669,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Oct-23
3670,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,09-Sep-23
3671,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-Aug-23
3672,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-Feb-24
3673,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-Jan-24
3674,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-Jul-23
3675,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-May-24
3676,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,10-Nov-23
3677,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Apr-24
3678,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Aug-23
3679,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Jan-24
3680,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Jul-23
3681,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Mar-24
3682,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-May-24
3683,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Nov-23
3684,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,11-Sep-23
3685,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,12-Apr-24
3686,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,12-Aug-23
3687,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,12-Feb-24
3688,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,12-Jul-23
3689,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,12-Mar-24
3690,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Apr-24
3691,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Jan-24
3692,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Jul-23
3693,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Mar-24
3694,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-May-24
3695,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Nov-23
3696,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Oct-23
3697,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,13-Sep-23
3698,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-Aug-23
3699,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-Jul-23
3700,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-Mar-24
3701,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-May-24
3702,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-Oct-23
3703,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,14-Sep-23
3704,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-Feb-24
3705,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-Jul-23
3706,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-Mar-24
3707,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-May-24
3708,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-Nov-23
3709,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,15-Sep-23
3710,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,16-Apr-24
3711,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,16-Aug-23
3712,Alappuzha,Harippad,Beetroot,Other,FAQ,4000,4500,4000,16-Feb-24
